21042	 6.1839, 8.1508
21043	 7.1509
21050	 6.1845, 7.1519, 8.1244
21096	 8.1298
21102	 7.1580
21113	 5.1750, 8.1308
21147	 6.1947
21148	 6.1962, 8.1323
21149	 7.1606
21150	 5.1753
21201	 7.1633, 8.1346
21202	 6.2015
21203	 8.1349
21215	 4.1556, 8.1366
21230	 4.1568, 5.1814, 7.1661
21237	 6.2048, 8.1378
21259	 7.1674, 8.1391
21271	 6.2089, 8.1409
21277	 8.1419
21280	 6.2094, 7.1692, 8.1424
21313	 6.2109, 7.1717, 8.1452
21322	 7.1722
21326	 8.1455
21327	 8.1729
21337	 3.1585, 5.1902, 7.1736
21346	 4.1662, 5.1904, 7.1741
21381	 8.1480
21421	 5.1955, 6.2175, 7.1778, 8.1508
21434	 7.1790, 8.1520
21440	 8.1529
21477	 7.1829
21495	 8.1568
21498	 6.2263
21505	 6.2271
21516	 4.1791, 7.1870
21543	 8.1613
21569	 6.2317
21587	 1.1091, 2.1349, 3.1740, 4.1849, 5.2093, 6.2325, 7.1945
21588	 8.1641
21589	 7.1946, 8.1644
21613	 7.1953
21625	 4.1871, 6.2343, 8.1673
21664	 7.1972, 8.1680
21814	 7.2028, 8.1756
21832	 5.2198, 6.2449, 7.2037, 8.1772
21845	 6.2486, 8.1781
21864	 7.2058
21868	 7.2066
21882	 3.1915, 4.2077, 5.2264, 6.2598, 7.2080
21918	 8.1823
21942	 7.2127
21947	 8.1876
22035	 7.2219, 8.1948
22046	 7.2228
22075	 8.1981
22104	 2.1633, 5.2447, 7.2285, 8.1995
22105	 8.1996
22109	 6.2832, 7.2296, 8.2000
22116	 8.2011
22124	 7.2312
22128	 5.2481, 8.2019
22129	 7.2319, 8.2020
22144	 6.2869, 7.2335, 8.2029
22147	 6.2871
22148	 5.2516, 6.2873, 7.2341, 8.2036
22169	 6.2896, 8.2055
22174	 3.2154, 4.2391, 5.2534, 6.2899, 7.2364, 8.2056
22195	 7.2386, 8.2076
22205	 7.2389
22208	 4.2439, 6.2953, 7.2402
22216	 8.2112
22217	 7.2415, 8.2113
22253	 6.2990
22267	 7.2444, 8.2156
22300	 7.2460
22314	 6.3011, 8.2196
22316	 7.2465, 8.2195
22334	 7.2474, 8.2209
22335	 8.2208
22341	 6.3025, 7.2431, 8.2216
22379	 7.2509.8.2241
22417	 9.18
22435	 8.48
22436	 1.27, 3.34, 4.37, 5.27, 7.26, 8.33
22437	 6.33, 8.34, 9.30
22438	 8.35
22444	 5.31, 6.36
22448	 7.32, 8.47, 9.40
22455	 9.43
22461	 8.61
22532	 9.92
22549	 7.118, 8.113, 9.115
22556	 9.128
22557	 7.131
22561	 9.123
22577	 9.139
22613	 6.183, 7.157
22631	 8.147
22651	 9.169
22675	 9.179
22764	 5.237, 6.265, 7.261, 8.221, 9.225
22765	 7.264
22769	 7.267, 8.227, 9.229
22770	 6.273, 7.268
22784	 9.244
22816	 7.309, 8.260, 9.270
22827	 6.349
22828	 5.321
22843	 6.349
22844	 5.321
22897	 8.304
22901	 8.305
22904	 7.345, 9.305
22921	 9.320
22957	 7.398
22959	 7.406, 8.370, 9.349
22963	 9.356
22968	 8.379
22973	 4.375, 5.448
22978	 9.369
22980	 8.386, 9.370
22997	 8.395, 9.383
23003	 9.384
23050	 5.516
23110	 7.527, 8.497, 9.463
23119	 8.500
23147	 4.530, 6.677, 7.546, 9.484
23177	 7.573
23207	 3.633, 4.604, 5.637, 6.752, 7.601, 8.543
23209	 5.638, 6.753, 7.602, 8.544, 9.527
23225	 4.612, 5.658, 6.771
23229	 4.616, 5.664, 7.627
23230	 6.779, 7.628
23232	 9.548
23236	 7.634, 8.571
23248	 9.550
23250	 6.789, 7.635
23266	 6.795, 7.642, 8.577
23268	 5.683, 6.808, 8.585
23270	 9.559
23295	 9.584
23311	 9.587
23331	 7.698
23334	 9.593
23383	 3.761, 4.728, 6.902, 8.636, 9.616
23386	 7.726, 8.640
23405	 7.741, 9.628
23439	 9.675
23440	 8.697
23445	 9.691
23465	 6.1035
23474	 8.708
23483	 9.710
23489	 9.716
23491	 8.712
23502	 9.724
23527	 6.1079
23538	 6.1087, 9.765
23539	 7.905, 8.726
23548	 8.759
23561	 804
23588	 9.874
23604	 5.1033, 6.1108, 8.793, 9.887
23610	 8.796, 9.889
23625	 8.823, 9.912
23627	 9.913
23633	 6.1143, 7.945, 8.803, 9.897
23651	 9.935
23668	 6.1181, 7.988, 8.859, 9.952
23672	 7.996, 8.863, 9.960
23694	 8.897, 9.982
23707	 5.1189, 7.1045
23718	 8.913
23726	 4.1017, 6.1286, 7.1053
23742	 4.1032, 5.1215, 6.1295
23778	 8.938
23834	 9.1035
23837	 5.1266, 6.1361, 7.1106, 8.950, 9.1036
23844	 9.1048
23847	 9.1043
23858	 9.1052
23873	 7.1167, 8.991
23885	 9.1109
23895	 5.1374, 7.1219
23908	 9.1146
23919	 8.1027, 9.1161
23923	 6.1554, 7.1261, 8.1034, 9.1188
23924	 7.1265, 9.1189
23925	 8.1075, 9.1202
23935	 7.1260, 8.1041, 9.1179
23945	 8.1056
23948	 5.1470, 7.1284, 8.1066
23956	 9.1211
23983	 1.892, 2.991, 3.1194, 4.1232
23984	 7.1327
23987	 9.1232
24020	 9.1261
24036	 4.1257, 7.1351
24049	 8.1113
24056	 8.1121
24058	 7.1379
24074	 5.1582, 7.1388, 8.1144, 9.1297
24099	 9.1328
24122	 7.1422, 8.1171, 9.1332
24145	 9.1338
24146	 5.1624, 7.1433
24184	 8.1228
24186	 6.1825, 9.1371
24192	 2.1114, 4.1405, 5.1666, 6.1834, 9.1374
24193	 6.1835, 7.1504, 8.1234, 9.1375
24216	 9.1390
24255	 8.1290
24269	 9.1421
24292	 7.1603
24302	 7.1606, 9.1462
24305	 9.1445
24310	 8.1325
24311	 9.1448
24314	 8.1319
24324	 6.1962, 8.1323, 9.1461
24330	 9.1468
24343	 6.1950
24359	 9.1485
24364	 8.1343
24398	 6.1994
24403	 7.1633, 8.1346, 9.1503
24418	 9.1526
24442	 9.1551
24469	 6.2070, 9.1562
24513	 7.1711
24523	 6.2109, 7.1717, 8.1452, 9.1604
24531	 9.1611
24535	 9.1615
24538	 8.1455, 9.1616
24557	 9.1641
24558	 9.1642
24560	 9.1652
24604	 5.1955, 6.2175, 7.1778, 8.1508, 9.1704
24667	 7.1829, 9.1753
24670	 9.1748
24681	 8.1568, 9.1768
24705	 4.1800, 6.2283
24709	 9.1794
24716	 9.1796
24734	 9.1805
24787	 7.1946.8.1644, 9.1839
24797	 7.1953, 9.1856
24870	 9.1920
24917	 9.1968
24937	 9.1974
24952	 7.2030
24960	 9.2020
25044	 3.1915, 4.2077, 5.2264, 6.2598, 7.2080, 9.2071
25045	 4.2078, 7.2081
25046	 2.1483, 3.1919, 4.2087, 5.2269
25067	 8.1828
25078	 3.1962, 5.2300, 7.2651
25084	 8.1834
25106	 7.2715, 8.1874, 9.2136
25112	 7.2125, 8.1858
25164	 7.2219, 8.1948, 9.2218
25189	 9.2250
25197	 8.1981, 9.2254
25209	 5.2436
25214	 8.1990
25219	 9.2270
25221	 9.2285
25225	 2.1633, 5.2447
25229	 8.2001
25230	 6.2837, 7.2297, 8.2006, 9.2282
25236	 8.2011, 9.2286
25248	 7.2337, 8.2022
25262	 7.2338, 8.2035
25286	 8.2057
25325	 7.2386, 8.2076, 9.2351
25329	 1.1382, 2.1681, 5.2555, 6.2914
25347	 3.2191, 5.2585, 6.2952, 7.2401
25348	 8.2098
25349	 4.2439, 6.2953, 7.2402, 9.2364
25367	 4.2441, 5.2591, 6.2966
25370	 8.2112, 9.2372
25446	  7.2443, 8.2143, 9.2420
25455	 9.2421
25459	 8.2152
25472	 9.2421
25476	 8.2152
25498	 7.2444, 8.2156, 9.2419
25503	 7.2450, 8.2165
25504	 8.2167
25516	 7.2460, 9.2450
25536	 8.2193
25538	 9.2462
25574	 7.2471
25608	 8.2198
25609	 9.2479
25615	 7.2475, 8.2214
25639	 8.2223
25688	 10.21
25722	 9.18, 10.20
25743	 9.24
25746	 8.35, 10.37
25750	 7.32, 8.47, 9.40, 10.46
25755	 9.43
25761	 8.61, 10.58
25876	 8.108, 9.102
25893	 8.129, 9.124
25894	 9.123, 10.146
25897	 7.118, 8.113, 9.115, 10.134
25902	 9.114
25903	 8.122, 9.136
25909	 9.128, 10.141
25922	 10.153
25930	 9.139, 10.156
25938	 9.147, 10.159
25958	 10.160
25983	 10.174
26042	 9.187, 10.207
26117	 5.237, 6.265, 7.261, 8.221, 9.225, 10.263
26122	 7.264, 10.264
26129	 7.267, 8.227, 9.229, 10.266
26184	 8.267,9.280
26187	 5.321, 10.315
26209	 10.332
26210	 10.333
26254	 9.320, 10.371
26319	 7.406, 8.370, 9.349, 10.405
26326	 9.356, 10.409
26352	 8.386, 9.370, 10.423
26389	 8.413
26477	 9.442
26501	 9.451
26563	 2.470, 3.586, 5.593, 7.547, 9.484
26564	 10.574
26576	 10.576
26585	 10.586
26598	 7.573, 10.598
26627	 9.524
26629	 9.528
26636	 5.111, 7.613
26641	 6.776, 7.624, 9.547
26653	 8.567
26658	 7.630
26659	 9.550, 10.647
26663	 10.650
26672	 9.559
26687	 9.570
26688	 6.828, 10.669
26695	 10.670
26737	 9.591, 10.700
26741	 10.702
26742	 10.703
26744	 9.593, 10.707
26778	 10.722
26806	 10.739
26825	 7.737, 8.644, 9.625
26839	 9.631
26843	 7.737, 8.644, 9.625
26858	 9.631
26868	 8.675, 9.652
26873	 10.772
26885	 6.986, 7.815, 8.689, 9.672
26891	 9.691, 10.783
26912	 10.805
26913	 10.806
26937	 9.759
26938	 6.1079, 10.842
26949	 6.1087, 9.765, 10.851
26950	 8.732
26957	 7.917, 9.836
26993	 8.796, 9.889, 10.908
27011	 8.796, 9.889, 10.908
27015	 9.895
27024	 3.911, 4.861, 5.1049, 7.969
27028	 1.726, 2.774, 3.922, 4.876, 8.804, 9.898
27031	 8.823, 9.912, 10.920
27032	 9.913, 10.922
27073	 10.975
27082	 3.974
27087	 8.886
27090	 7.1032
27097	 9.993, 10.1002
27156	 10.1036
27158	 9.1016
27192	 9.1035, 10.1062
27204	 9.1048, 10.1069
27209	 7.1139, 8.964, 9.1059
27213	 9.1052, 10.1080
27219	 10.1090
27222	 9.1095
27224	 9.1088
27226	 7.1167, 8.991, 10.1094
27253	 9.1142
27271	 6.1554, 7.1261, 8.1034, 9.1118, 10.1128
27280	 6.1566
27281	 10.1143
27285	 9.1185
27299	 8.1056, 10.1149
27310	 9.1200
27324	 7.1292, 9.1209
27327	 9.1211, 10.1159
27334	 7.1303
27335	 9.1219
27336	 9.1222, 10.1166
27354	 7.1327, 10.1184
27361	 10.1198
27373	 9.1261, 10.1208
27386	 4.1258, 5.1524
27390	 9.1277
27402	 7.1379, 10.1238
27452	 10.1246
27453	 10.1247
27467	 9.1526, 10.1509
27529	 9.1338, 10.1288
27535	 5.1629, 7.1442, 8.1190, 9.1342
27543	 9.1349
27548	 10.1304
27570	 6.1825, 9.1371, 10.1320
27592	 6.1837, 7.1506, 8.1236
27597	 2.1114, 4.1405, 5.1666, 6.1834, 9.1374, 10.1325
27599	 6.1839, 8.1508, 9.1379
27621	 5.1658, 6.1827.9.1372
27639	 9.1390, 10.1340
27672	 8.1269
27673	 8.1264
27716	 9.1421, 10.1378
27797	 6.1994, 10.1492
27819	 6.2048, 8.1378, 9.1529, 10.1512
27823	 10.1530
27824	 10.1527
27829	 10.1547
27840	 9.1588
27853	 10.1584
27859	 1.1007, 3.1561, 5.1883
27860	 10.1587
27867	 10.1598
27869	 10.1599
27870	 9.1615, 10.1601
27871	 8.1455, 9.1616, 10.1604
27872	 9.1611, 10.1597
27876	 9.1617
27886	 4.1666, 5.1908, 7.1751, 8.1469
27887	 10.1618
27891	 8.1476
27892	 9.1642, 10.1622
27893	 9.1652, 10.1624
27901	 9.1675
27912	 8.1480, 9.1669
27915	 9.1681
28009	 7.1851
28013	 8.1568, 9.1768, 10.1710
28032	 5.2026, 6.2276
28036	 4.1804, 5.2037, 7.1882
28039	 9.1794, 10.1727
28076	 9.1820
28078	 6.2315, 7.1923, 8.1624
28098	 10.1782
28099	 7.1946, 8.1644.9.1839, 10.1783
28120	 7.1953, 9.1856, 10.1793
28193	 9.1920, 10.1846
28195	 7.1972, 8.1680, 9.1893
28201	 9.1899
28207	 8.1683
28214	 9.1912
28215	 9.1910
28231	 7.2005
28257	 10.1888
28260	 9.1975
28270	 9.1973
28283	 8.1756, 9.2012
28285	 10.1906
28295	 4.1955, 9.2022
28296	 2.1421, 3.1831, 4.1957, 9.2023
28301	 10.1917
28302	 10.1918
28314	 10.1923
28326	 8.1784
28375	 4.2092, 5.2271, 6.2603
28397	 8.1820
28431	 10.2017
28465	 10.2039
28474	 9.2147
28475	 9.2152
28538	 6.2770
28548	 8.1952
28574	 3.2070
28582	 9.2248
28585	 9.2250, 10.2112
28588	 9.2253
28596	 8.1891, 9.2254, 10.2119
28605	 9.2259
28617	 9.2285, 10.2140
28620	 10.2142
28627	 7.2294
28628	 10.2151
28629	 8.2001, 10.2148
28631	 6.2832, 7.2296, 8.2000, 9.2279
28634	 6.2837, 7.2297, 8.2006, 9.2282, 10.2149
28644	 7.2312, 9.2293
28649	 9.2294
28651	 5.2480, 9.2296
28682	 10.2173
28688	 7.2338, 8.2035, 10.2179
28694	 9.2317
28698	 9.2320
28717	 8.2057, 10.2194
28731	 10.2206
28733	 9.2344
28754	 9.2349
28756	 7.2386, 8.2076, 9.2351, 10.2220
28774	 10.2242
28776	 8.2099
28784	 10.706
28795	 7.2417: dort Vorname irrig Κ
28844	 7.2443, 8.2143, 9.2420, 10.2322
28861	 10.2358
28865	 7.2450, 8.2165, 10.2362
28866	 8.2166
28876	 10.2342
28887	 10.2349
28898	 7.2460, 9.2450, 20.2375
28904	 8.2193, 10.2389
28922	 8.2198, 10.2449
28933	 7.2471, 10.2417
28935	 10.2420
28936	 8.2208, 9.2482
28949	 9.2491
28965	 10.2471
28979	 10.2488
28989	 9.2487
29015	 10.21
29052	 9.24, 11.55
29053	 11.57
29058	 6.33, 8.34, 9.30, 10.36
29059	 8.35, 10.37, 11.58
29065	 9.43, 11.67
29090	 7.28, 8.41, 11.60
29115	  10.83
29165	 10.133, 11.186
29167	 11.196
29176	 10.151
29191	 9.139, 10.156, 11.225
29200	 11.239
29234	 8.147, 10.178
29273	 11.265
29275	 9.177
29372	 9.244, 10.280
29421	 8.267, 9.280, 11.411
29488	 8.339
29490	 11.505
29496	 11.514
29522	 9.356, 10.409, 11.549
29534	 10.424
29551	 10.443
29563	 10.454
29564	 11.611
29611	 11.703
29700	 3.633, 4.604, 5.637, 6.752, 7.601, 8.543, 10.618, 11.841
29701	 9.528, 11.842
29716	 11.853
29723	 9.548, 10.639
29734	 10.650, 11.870
29754	 6.828, 10.669, 11.890
29756	 10.670, 11.896
29763	 11.908
29782	 11.923
29797	 10.706
29821	 10.722, 11.971
29839	 10.739, 11.994
29857	 11.1017
29875	 11.1038
29880	 11.1043
29920	 10.806, 11.1069
29927	 11.1071
29936	 6.1064
29953	 11.1089
29954	 9.759, 11.1091
29982	 8.796, 9.889, 10.908, 11.1137
29992	 9.913, 10.922, 11.1158
30020	 11.1161
30026	 8.848
30030	 3.940, 5.1095, 6.1171
30035	 8.861, 9.956
30064	 10.975, 11.1198
30082	 9.993, 10.1002, 11.1221
30083	 10.1009
30088	 11.1226
30167	 9.1035, 10.1062
30168	 11.1272
30227	 9.1794, 10.1727, 11.1996
30229	 10.1143, 11.1348
30233	 7.1271
30234	 10.1131
30237	 7.1292, 9.1209, 11.1391
30253	 10.1198, 11.1423
30269	 11.1449
30329	 10.1246, 11.1502
30335	 5.1582, 7.1388, 8.1144, 9.1297
30378	 7.1422, 8.1171, 9.1332, 10.1270
30384	 11.1527
30385	 11.1536
30396	 11.1568
30416	 11.1568
30442	 10.1304, 11.1584
30449	 6.1825, 9.1371, 10.1320, 11.1603
30461	 9.1373, 11.1626
30467	 2.1122, 3.1341, 4.1407, 7.1507
30473	 5.1672, 6.1840, 7.1515, 8.1239
30474	 11.1644
30477	 7.1509, 9.1380
30541	 11.1722
30547	 11.1729
30581	 10.1426
30609	 10.1461, 11.1754
30644	 10.1514
30654	 7.1674, 8.1391, 9.1546
30655	 9.1545
30658	 10.1530
30705	 6.2094, 7.1692, 8.1424, 9.1579
30708	 11.1825
30718	 9.1588
30722	 10.1584, 11.1837
30725	 10.1587, 11.1844
30744	 10.1599, 11.1851
30745	 9.1615, 10.1601, 11.1852
30748	 8.1455, 9.1616, 10.1604, 11.1853
30749	 7.1729, 9.1617.11.1858
30754	 11.1859
30763	 10.1618, 11.1869
30764	 9.1641, 10.1621
30770	 9.1675
30773	 11.1888
30775	 9.1681, 11.1897
30844	 11.1936
30846	 10.1682
30858	 11.1961
30887	 5.2026, 6.2276, 11.1991; s.a. 4.1791, 7.1870, 9.1784, 11.1990
30907	 9.1796, 10.1730
30908	 11.2005
30918	 8.1615
30954	 10.1782, 11.2048
30958	 11.2052
31007	 11.2104
31012	 9.1920, 10.1846, 11.2140
31026	 10.1839
31032	 11.2151
31040	 9.1936
31045	 11.2166
31056	 9.1968, 10.1877, 11.2182
31070	 9.1968, 10.1877, 11.2182
31084	 9.1968, 10.1877, 11.2182
31099	 9.1975, 11.2196
31120	 8.1756, 9.2012, 11.2213
31122	 10.1906, 11.2217
31129	 9.2020, 10.1911
31130	 4.1955, 11.2221
31262	 11.2376
31280	 8.1917
31283	 7.2185.8.1921
31318	 3.2094
31321	 11.2523
31332	 8.2001, 10.2148, 11.2535
31333	 6.2837, 7.2297.8.2006, 9.2282, 10.2149, 11.2536
31334	 10.2151, 11.2531
31338	 4.2340
31343	 3.2115
31347	 6.2855, 7.2314, 8.2016
31352	 7.2319, 8.2020, 9.2298
31355	 7.2322
31370	 11.2564
31373	 11.2576
31406	 10.2206, 11.2623
31407	 9.2344, 11.2625
31424	 11.2642
31446	 11.2670
31451	 8.2112, 9.2372, 10.2255
31466	 6.2990, 9.2405
31467	 9.2404
31475	 11.2725
31479	 7.2443, 8.2143, 9.2420, 10.2322, 11.2724
31487	 10.2357
31488	 10.2358, 11.2740
31491	 7.2451
31496	 11.2756
31511	 8.2193, 10.2389, 11.2781
31512	 10.2390
31515	 10.2399
31524	 11.2802
31534	 9.2481
31561	 4.2458
31582	 10.2462
31587	 11.1
31590	 12.3
31591	 10.21, 11.2, 12.4
31621	 11.33
31655	 8.35, 10.37, 11.58
31671	 6.51, 7.51, 8.60
31673	 8.61, 10.58, 11.73
31709	 11.123
31716	 11.138
31719	 4.76, 5.74, 6.107, 7.96
31763	 7.113
31767	 7.116
31768	 2.90, 3.97, 4.101, 5.104, 6.139.11.185
31772	 11.188
31777	 11.197
31807	 7.147
31834	 12.174
31853	 11.250
31858	 11.251
31873	 8.147, 10.178, 12.181
31883	 9.169, 10.184
31907	 11.265, 12.192
32022	 5.237, 6.265, 7.261, 8.221, 9.225, 10.263, 11.358
32026	 7.267, 8.227, 9.229, 10.266, 11.365
32032	 11.369
32062	 1.195, 2.206, 3.274, 4.251, 5.279, 6.306, 9.260
32063	 12.297
32124	 7.343, 8.298, 9.306
32165	 11.520
32174	 12.396
32183	 7.406, 8.370, 9.349, 10.405, 11.542
32188	 9.356, 10.409, 11.549, 12.412
32198	 12.416
32201	 11.566
32202	 2.346, 5.452, 6.473, 8.384
32207	 8.386, 9.370, 10.423, 11.575
32232	 10.443
32250	 11.636, 12.460
32271	 10.488
32281	 12.489
32284	 10.488
32294	 12.489
32317	 11.718
32331	 12.512
32344	 10.551
32352	 12.538
32353	 12.539
32377	 7.573, 10.598, 11.812
32392	 4.603, 6.751, 7.600, 8.542, 9.526
32393	 5.638, 6.753, 7.602, 8.544, 9.527, 10.619
32403	 11.848
32407	 7.625
32411	 11.853, 12.590
32426	 12.604
32433	 10.645
32437	 10.650, 11.870, 12.608
32440	 12.610
32445	 12.613
32460	 7.650, 8.581, 9.557
32462	 8.584, 9.558
32465	 9.559, 10.662, 11.877
32468	 5.691, 6.819, 7.655, 8.591, 9.561
32469	 9.562
32476	 6.828, 10.669, 11.890, 12.627
32479	 11.893
32506	 11.918
32517	 11.923, 12.651
32526	 10.703, 11.938
32528	 10.705, cf. 12.667
32531	 10.706, 12.666
32542	 10.722, 11.971, 12.687
32552	 11.983
32561	 10.739, 11.994, 12.703
32566	 12.707
32569	 11.1000
32570	 7.726, 8.640, 10.745
32577	 12.714
32594	 10.772, 11.1033
32605	 12.736
32609	 10.778
32622	 12.743
32642	 9.696
32657	 10.805, 11.1068
32658	 10.806, 11.1069, 12.776
32675	 11.1087, 12.802-806
32685	 12.822
32708	 12.832
32710	 8.823, 9.912, 10.920, 11.1157, 12.842
32712	 9.913, 10.992, 11.1158, 12.843
32715	 12.850
32716	 12.852
32730	 12.858
32732	 11.1161, 12.871
32733	 12.872
32753	 9.935, 10.946
32761	 12.888
32765	 11.1209
32790	 12.915
32803	 9.992
32806	 9.993, 10.1002, 11.1221, 12.931
32807	 12.935
32860	 10.1036, 11.1247
32895	 9.1033
32904	 11.1265
32912	 9.1035, 10.1062, 12.963
32915	 7.1093
32922	 11.1273
32923	 11.1272, 12.964
32934	 6.1367, 7.1113, 9.1038
32940	 9.1048, 10.1069, 11.1277
32969	 9.1095, 11.1294
33036	 12.987
33045	 12.997
33055	 12.1001
33057	 9.1152
33069	 10.1143, 11.1348, 12.1011
33071	 6.1554, 7.1261, 8.1034, 9.1188, 10.1128, 11.1338
33072	 10.1131
33077	 8.1056, 10.1149, 11.1366
33079	 4.1191, 5.1463, 6.1573
33095	 7.1292, 9.1209, 11.1391, 12.1018
33099	 9.1211, 10.1159, 11.1393
33117	 12.1027
33129	 12.1029
33142	 11.1418
33146	 10.1198, 11.1423, 12.1031
33149	 5.1520, 8.1101, 9.1250
33157	 1.892, 2.991, 3.1194, 4.1232, 10.1183
33160	 11.1411
33199	 10.1228
33205	 8.1113, 10.1233
33212	 7.1374, 8.1120
33213	 8.1121, 10.1236
33217	 8.1124, 9.1284
33235	 12.1055
33242	 11.1488
33265	 10.1241, 12.1079
33273	 10.1247, 11.1503
33280	 4.1305, 5.1584, 6.1698
33281	 5.1582, 7.1388, 8.1144, 9.1297, 12.1091
33308	 9.1317
33321	 10.1255
33329	 9.1331
33331	 12.1113
33333	 7.1422, 8.1171, 9.1332, 10.1270, 12.1115
33341	 11.1527, 12.1119
33343	 11.1536, 12.1120
33345	 7.1426, 8.1179, 9.1336
33349	 11.1568, 12.1128
33350	 11.1565, 12.1125
33357	 12.1134
33362	 12.1141
33367	 10.1304, 11.1584, 12.1148
33370	 7.1464
33371	 4.1371, 5.1646, 6.1803, 7.1465
33391	 12.1152
33411	 11.1652
33414	 9.1373, 11.1626, 12.1164
33422	 12.1167
33424	 10.1330
33432	 11.1644, 12.1176
33444	 6.1845, 7.1519, 8.1244, 9.1386
33446	 12.1186
33447	 11.1659
33450	 12.1183
33453	 12.1190
33465	 9.1401
33466	 11.1684
33489	 4.1483, 5.1706, 6.1882, 8.1278
33505	 12.1223
33519	 11.1722, 12.1229
33522	 11.1729, 12.1235
33555	 10.1413
33604	 11.1781
33616	 10.1501
33633	 10.1514, 12.1320
33653	 10.1553
33659	 12.1351
33679	 11.1823
33683	 12.1368
33684	 11.1825, 12.1370
33694	 11.1829
33704	 9.1605
33710	 10.1598, 11.1849
33716	 10.1599, 11.1851, 12.1398
33717	 9.1615, 10.1601, 11.1852, 12.1399
33719	 9.1611, 10.1597, 11.1854
33724	 11.1859, 12.1408
33732	 10.1618, 11.1869, 12.1416
33737	 9.1642, 10.1622, 11.1874
33755	 12.1433
33793	 11.1936, 12.1492
33800	 10.1682, 12.1494
33803	 12.1495
33821	 9.1748, 10.1703
33850	 12.1520
33874	 12.1547
33878	 11.2005, 12.1549
33884	 12.1555
33898	 9.1820, 11.2031
33924	 10.1782, 11.2048, 12.1586
33951	 11.2073
33987	 12.1627
33988	 11.2104, 12.1628
33990	 11.1551
34023	 12.1642
34026	 10.1839, 12.1644
34068	 12.1659
34103	 9.1974, 10.1893
34104	 12.1679
34131	 12.1695
34136	 10.1906, 11.2214, 12.1700
34153	 6.2446
34162	 5.2198, 6.2449, 7.2037, 8.1772, 9.2027
34187	 10.1972
34234	 12.1807
34241	 11.2364
34243	 11.2372
34244	 8.1876, 9.2132
34249	 11.2379
34251	 7.2715, 8.1874, 9.2136
34289	 11.2446
34297	 7.2219, 8.1948, 9.2218, 10.2090
34306	 11.2451
34307	 11.2447
34317	 4.2275, 6.2785
34335	 4.2275, 6.2785
34351	 10.2121
34352	 8.1981, 9.2254, 10.2119, 11.2506
34375	 10.2142, 11.2523, 12.1880
34379	 11.2526
34386	 12.1888
34387	 10.2147
34395	 11.2526
34402	 12.1888
34403	 10.2147
34411	 6.2837, 7.2297, 8.2006, 9.2282, 10.2149, 11.2536, 12.1891
34412	 10.2151, 11.2531, 12.1892
34414	 8.2009, 9.2284
34431	 5.2480,9.2296, 11.2547
34464	 6.2869, 7.2335, 8.2029, 9.2308
34467	 11.2576, 12.1926
34473	 7.2338, 8.2035, 10.2179, 11.2583
34485	 11.2595
34517	 12.1960
34521	 11.2622
34525	 10.2206, 11.2623, 12.1964
34529	 11.2627
34530	 9.2344, 11.2625, 12.1965
34532	 10.2209
34553	 11.2646
34571	 3.2197, 5.2588
34573	 11.2670, 12.2000
34579	 11.276
34586	 10.2256
34608	 11.2694
34629	 9.2404, 12.2018
34642	 7.2443, 8.2143, 9.2420, 10.2322, 11.2724, 12.2030
34648	 11.2725, 12.2026
34653	 9.2421, 10.2331
34670	 Ί.24U, 8.2156, 9.2419, 10.2357, 12.2038
34671	 10.2358, 11.2740, 12.2039
34675	 7.2450, 8.2165, 10.2362, 11.2744
34687	 9.2428, 11.2750, 12.2045
34689	 10.2342, 11.2755
34743	 11.2785
34748	 8.2198, 10.2449, 11.2799
34749	 9.2479, 10.2450
34752	 10.2452
34760	 11.2802, 12.2073
34775	 10.2420, 11.2812
34776	 11.2822, 12.2088
34779	 9.2491, 11.2825
34785	 6.3025, 7.2481, 8.2216, 9.2488, 10.2457
34786	 12.2125
34799	 10.2488, 11.2855
34806	 13.3
34812	 10.21, 12.4, 13.5
34825	 13.19
34831	 10.10
34840	 11.33, 13.34
34873	 9.43, 11.67, 12.54
34890	 12.81
34959	 13.171
34963	 10.133, 11.186, 12.150
35020	 13.213
35034	 12.174, 13.217
35048	 13.446
35066	 11.253
35236	 12.262
35242	 7.264, 10.264, 11.362
35310	 7.309, 8.260, 9.270, 10.303
35385	 13.443
35401	 12.369
35438	 9.356, 10.409, 11.549, 12.412, 13.496
35455	 11.566, 13.509
35484	 11.611, 12.452
35487	 8.413, 11.612
35504	 12.464
35522	 10.488, 13.576
35525	 11.685, 13.577
35583	 13.614
35685	 13.663
35687	 13.669
35705	 4.612, 5.658, 6.771, 7.623, 8.556, 10.633, 13.676
35708	 13.683
35722	 11.853, 12.590, 13.681
35727	 11.859
35738	 7.634, 8.571, 10.642
35739	 12.604, 13.695
35742	 13.696
35743	 10.645, 13.698
35749	 10.650, 11.870, 12.608
35752	 12.613, 13.706
35783	 6.828, 10.669, 11.890, 12.627, 13.734
35785	 12.628
35788	 10.670, 11.896, 12.629
35791	 13.739
35810	 11.918, 13.753
35835	 11.923, 12.651, 13.763
35838	 11.959
35856	 10.722, 11.971, 12.687, 13.781
35877	 2.648, 3.759, 4.727, 5.769, 13.799
35880	 12.707, 13.801
35883	 13.805
35891	 10.749
35925	 13.882
35947	 13.847
35973	 8.706
35984	 4.809, 9.714, 10.812
36016	 12.807
36024	 13.905
36029	 12.822, 13.909
36053	 5.1033, 6.1108, 8.793, 9.887
36054	 13.923
36055	 12.832, 13.925
