34473	18930
34473	25262
34473	28688
21882	5249
21882	7692
21882	10388
21882	13589
21882	16348
23908	20713
34379	28623
25761	16858
25761	22461
19635	17206
16180	13285
40249	34380
40249	37753
56280	48058
56280	50770
56280	53633
43825	38659
27219	23869
40248	28623
40248	34379
40248	37752
21864	None
64570	53379
64570	56065
64570	None
39955	28226
39955	31045
53163	39708
53163	42259
21868	16332
60256	53379
60256	56065
66796	63439
53895	48456
19814	6184
19814	11547
19814	14713
19814	17368
19815	8742
19815	11549
19815	14715
19815	17370
25503	16749
25503	19062
63650	None
16370	10420
16370	13646
25504	19064
45340	42427
16684	8023
16684	10687
16684	13936
45431	31153
45431	33987
45431	37385
45431	42507
24960	21825
43179	38135
11463	2051
11463	3858
31343	5450
43176	34854
43176	40549
56085	42451
56085	45370
56085	50587
56085	53400
11468	6106
65333	45897
5064	1183
5064	2936
45182	42289
45180	27906
45180	30773
45180	37080
45180	39724
45180	42287
53303	33831
3952	515
13839	10588
7962	5450
25214	18885
17409	14767
37504	31113
37504	34131
9178	4258
10682	8013
64372	None
10686	3272
10687	8023
13319	7485
56883	48739
56883	51472
56883	54275
45763	37757
25189	22069
63132	None
9570	6789
36290	32927
42109	36900
41886	33274
41886	39299
6254	591
6254	2176
20933	2657
20933	6909
20933	15581
33719	21321
33719	24531
33719	27872
45766	37769
62323	54417
54232	48718
54232	51419
33710	24532
33710	27867
33717	21325
33717	24535
33717	27870
33717	30745
33716	24533
33716	27869
33716	30744
53238	45234
53238	50473
45980	40433
45980	43028
53786	42738
3275	1549
63505	52467
14233	5703
14233	10937
14056	1578
39739	37119
33370	15659
22997	17215
22997	19651
52905	44770
52905	47369
52905	50074
41086	6193
41086	8763
41086	11568
41086	14737
41086	17382
41086	23225
41086	32406
41086	35705
41086	38680
36120	6531
36120	12035
37437	21685
37437	28215
18973	16683
33391	30446
18977	8023
18977	10687
18977	13936
18977	16684
20591	12261
15739	2728
15739	4710
15739	7055
15739	9798
15739	12791
41310	17673
41310	35973
36902	21176
36902	24359
45345	37234
45347	30913
44746	20944
44746	33308
44746	36623
11935	None
70764	None
44743	42948
54832	49268
54832	52017
30654	15877
30654	18259
30654	21259
14236	84
14946	11798
14941	11792
14940	8970
14940	11791
54301	51502
14230	79
14230	1698
14230	8226
15630	12668
40041	34151
26858	19969
43928	38728
15634	9736
26627	19812
15637	1029
15637	9737
15637	12676
27859	1092
27859	4895
27859	10004
38707	23252
38707	26663
38707	29734
27335	20818
38709	32443
38708	29736
38708	32440
27853	24515
14238	10941
24036	6856
24036	15534
38701	23246
38701	32433
38701	35743
9395	850
9395	2463
34840	25719
34840	31621
39606	33626
39606	36946
29734	23252
29734	26663
67151	63849
35385	32126
64318	53134
64318	55868
66236	54699
36633	33322
68491	65489
36630	24088
36630	33321
41021	32327
41021	35583
41021	38604
44835	30450
44835	36698
44108	38894
34297	16488
34297	18842
34297	22035
34297	25164
38877	35987
30718	21290
15127	11997
40260	13848
40260	16570
40260	18901
40260	28634
40260	31333
40260	34411
40260	37767
40263	25233
40263	28628
40263	31334
40263	34412
15128	6520
15128	9210
15128	11998
15129	9213
18890	3227
18890	10582
18191	12846
42287	27906
42287	30773
42287	37080
42287	39724
28465	25105
26912	23480
42388	33840
42388	37193
28628	25233
45446	34005
45446	39914
18352	13089
65503	None
24359	21176
38018	31521
27453	24072
27452	24071
31719	5656
31719	8176
31719	10880
31719	14193
38017	28908
38017	34743
38011	31506
7152	4812
18750	13682
40862	35331
18752	16393
37652	21962
37652	28474
44365	41562
30658	24446
31045	28226
24145	20980
29936	11879
29421	17073
29421	19528
29421	26184
21516	7405
21516	16095
40462	25549
40462	31515
12867	4754
12869	7113
12869	9855
8064	5545
31026	24861
30396	27530
15011	6422
15011	9070
39600	36929
69132	43500
32806	20392
32806	23708
32806	27097
32806	30082
5657	1665
5657	3407
28214	21687
39605	33619
26672	19866
44966	42120
28260	21768
15494	9607
15494	12501
23003	19653
15497	960
15497	2583
15497	4534
15497	6830
8665	6072
17892	15453
17891	12450
17891	15451
31621	25719
38124	29096
38124	34890
28285	24955
13793	3187
13793	7889
31446	28782
13794	7890
28283	18649
28283	21814
4087	2219
27024	4246
27024	6457
27024	9155
27024	15108
23229	6197
23229	8769
23229	14741
34671	25499
34671	28861
34671	31488
34670	19053
34670	22267
34670	25498
34670	31487
66599	None
66598	None
66598	63267
27028	773
27028	2364
27028	4257
27028	6472
27028	17543
27028	20289
23225	6193
23225	8763
23225	11568
68490	None
41126	38715
30958	28102
32895	20516
19138	16809
30954	24784
30954	28098
19134	16802
6410	2324
6410	4177
41498	36217
41498	39039
9813	7084
59094	52722
59094	55399
37729	34355
45768	34409
45768	40258
45768	42874
38233	19316
38233	22577
38233	25930
38233	29191
38233	35001
66448	63079
35810	26719
35810	32506
28605	22080
42250	27845
42250	33694
42250	37027
59095	55400
55215	44323
11499	2069
18276	13030
72535	None
44064	9028
44064	11836
44064	14966
11258	1936
11258	8557
11256	3748
30477	15708
30477	21043
64816	50759
45419	39886
19009	16714
36711	21033
36711	27596
36711	30461
36711	33414
19003	13985
19002	13984
19001	13983
40037	37516
19004	13986
55852	50359
55852	53112
22770	11048
22770	14372
19269	16906
32708	29979
56327	48111
56327	50830
56327	53688
65494	54195
65494	56805
56646	48601
22174	5489
22174	8007
22174	10669
22174	13920
22174	16645
22174	18952
29490	26282
16569	13842
11781	677
11781	2275
11781	4138
11781	6351
11783	2279
11783	6352
16565	10585
16564	7946
6084	3896
16566	10588
16566	13839
25370	19008
25370	22216
16562	3232
16562	7944
16562	10583
52953	27603
23919	17866
23919	20730
43567	35331
43567	40862
12676	1029
12676	9737
51774	49008
11725	8893
5907	316
5907	1875
51773	49005
27204	20544
27204	23844
5908	3691
28989	22340
19319	14242
15084	11959
17564	15110
38496	29502
15946	4919
15946	10024
57691	51892
15947	10023
65764	51526
65764	54340
65764	None
4561	981
3647	259
3647	1833
61596	25305
61596	28731
61596	31406
61596	34525
61596	34526
61596	37860
61596	37861
61596	40357
61596	40358
61596	42957
61596	45848
61596	45849
42699	34214
42699	37596
19865	17412
19864	14767
19864	17409
64960	None
11671	2200
11671	4060
11672	6266
11672	8830
64963	48111
64963	50830
64963	53688
64963	56327
33371	6970
33371	9753
33371	12711
33371	15660
11678	609
11678	6274
56805	54195
45426	33979
45426	39896
45426	42499
2396	808
17366	3967
17366	8739
17366	11544
17367	8740
17367	11546
11472	6111
24917	21759
12780	4697
43103	38055
43103	40502
12785	7040
17369	3968
17369	6185
17369	8741
17369	11548
17369	14714
12786	7051
12786	9793
39835	37250
62919	51952
62919	54680
62919	None
10325	1296
39832	30906
39832	33874
39832	37243
39833	28049
39833	30906
39833	33874
39833	37244
17782	9375
17782	12211
17782	15289
17783	9372
17783	12201
17783	15275
4894	1091
4894	2815
17419	8796
17419	11617
17419	14772
17416	11612
57337	54557
21215	7157
21215	18234
17413	8788
17413	11606
17410	8782
17410	11604
17411	11605
12257	2476
25197	18876
25197	22075
16780	14057
13308	7478
45518	31055
45518	34084
12258	6705
42969	37874
42969	40364
52154	49418
17095	5887
17095	8475
17095	11176
42960	28735
42960	34529
42960	37865
42962	34531
42962	37868
42962	None
53932	51118
43619	38460
53934	48502
42210	30686
42210	33659
42210	39626
9726	6925
14047	10730
39270	36539
14821	8847
14821	11686
29015	22418
14824	6281
14824	8850
9729	6941
42986	37893
42986	40388
21327	18622
21326	18323
39724	27906
39724	30773
39724	37080
39619	30680
20109	9090
53363	39827
53363	42424
10031	4937
10030	7280
5122	1236
5122	2977
9845	7103
7379	4993
3461	1707
3460	1706
31716	25836
7374	2885
7374	4988
45353	37254
20783	12430
20783	15440
20783	17877
43277	31769
43277	38208
43277	40620
20587	15328
33149	9627
33149	17950
33149	20861
33146	23998
33146	27361
33146	30253
33411	27622
11923	9140
33142	27356
70776	None
70776	63814
70776	67056
14220	70
14220	1685
14220	3436
14220	8215
14220	10919
33367	24167
33367	27548
33367	30442
27597	2707
27597	7004
27597	9773
27597	12750
27597	21035
27597	24192
33362	30435
68104	48486
68104	56473
27592	12754
27592	15703
27592	18100
26868	17642
26868	19993
37563	34184
27599	12759
27599	18379
27599	21042
18212	15835
59767	45124
59767	50360
10253	7526
71957	None
29090	14125
29090	16852
29090	25748
30378	15612
30378	18031
30378	20970
30378	24122
37243	30906
37243	33874
20039	9027
39618	36976
18694	13566
37246	30914
37246	33884
30547	27718
29701	19816
29701	26629
29700	3968
29700	6185
29700	8741
29700	11548
29700	14714
29700	17369
29700	23207
29700	26628
13126	10077
32761	30037
11811	9012
37080	27906
37080	30773
65226	None
44793	41952
36623	20944
36623	33308
67184	63918
34289	28536
38471	29478
38471	35401
39531	36837
59896	53165
56220	53522
28474	21962
24343	12898
18320	13060
18320	15925
37153	27961
37153	30844
37153	33793
45974	34631
17951	9627
31709	25820
38000	25496
68205	65291
68206	None
40470	28908
40470	34743
40470	38017
40471	31521
40471	38018
40472	38020
30030	4275
30030	9201
30030	11987
34068	31046
30035	17601
30035	20353
70209	66651
67450	64281
31524	28925
15573	9689
37864	34528
15571	9688
15571	12586
37866	31408
18031	15612
37860	25305
37860	28731
37860	31406
37860	34525
26641	11573
26641	14738
26641	19841
32730	30007
62707	None
37868	34531
26885	11798
26885	14946
26885	17656
26885	20016
70532	66901
42509	33991
42509	39903
28270	21766
39447	33433
39447	36724
39440	36726
21322	15931
30725	24518
30725	27860
45157	42260
44542	36436
30722	24515
30722	27853
15971	13084
28076	21564
28296	3014
28296	5165
28296	7571
28296	21828
23742	6629
23742	9321
23742	12112
4094	2238
22613	10958
22613	14255
22341	14057
22341	16730
22341	19113
42674	34191
26501	19729
41202	23352
41202	26778
41202	29821
41202	32542
41202	35856
41202	38774
23588	20262
12419	9523
50543	33856
50543	37214
50543	39812
50543	42403
50543	47821
6236	578
6236	2150
6236	4014
51546	48796
67211	None
47282	44572
12416	8243
7742	2945
66102	51766
66102	None
42896	40294
31032	28206
36652	15612
36652	18031
36652	20970
36652	24122
36652	30378
36652	33333
28617	22115
28617	25221
62295	43340
3921	2060
19496	1793
19496	5825
40504	25647
40504	28979
40504	34799
26477	19715
52949	41993
52949	47436
52949	50145
52948	39434
52948	41992
32934	12207
32934	15282
32934	20530
5825	1793
56407	53802
8091	3329
23694	17715
23694	20379
4145	678
4145	2282
32445	29739
32440	29736
68198	None
68198	65287
33737	21354
33737	24558
33737	27892
9935	7169
22764	8340
22764	11040
22764	14365
22764	17017
22764	19464
19279	16910
55535	42948
55535	44743
55535	47345
55535	50052
22769	14371
22769	17032
22769	19469
32716	30001
51978	46648
32710	17562
32710	20303
32710	23625
32710	27031
32710	29991
16775	10730
16775	14047
32712	20304
32712	23698
32712	27032
32712	29992
20918	9689
20918	15573
20918	17997
25349	8055
25349	13977
25349	16699
25349	22208
25348	18994
42514	37396
42514	39913
12061	2409
12061	4286
12061	6553
12063	6554
12063	9251
6095	476
12065	811
12065	6555
12066	4288
12066	6558
22169	13916
22169	18951
31858	25981
31853	25978
44962	42087
32622	29883
10808	8133
56539	53980
27271	12430
27271	15440
27271	17877
27271	20637
27271	23923
25746	16846
25746	22438
16178	10192
10807	1622
5911	321
63633	None
46098	38054
21845	13471
21845	18674
21664	16239
21664	18556
32165	26297
43598	32126
43598	35385
43598	38448
43598	40890
57114	54396
61851	43313
41380	32734
19871	8796
19871	11617
19871	14772
19871	17419
3674	293
3674	1862
16315	10322
16315	13434
2541	922
42429	30906
42429	33874
42429	37243
42429	39832
11688	2215
11688	4079
42355	33799
42355	37159
42355	39767
11686	8847
11680	611
11680	2207
11680	4067
11682	4070
25538	22313
66208	54684
66208	62758
41146	29755
41146	35785
41146	38724
21569	13287
17319	14637
12793	7066
12791	2728
12791	4710
12791	7055
12791	9798
56338	50851
56338	53701
2282	678
9155	4246
9155	6457
63095	None
21832	10322
21832	13434
21832	16315
21832	18665
45169	42278
45167	39714
45167	42277
10339	7595
9159	4248
45160	37050
45160	42263
27901	21388
17429	6246
17429	8806
25230	13848
25230	16570
25230	18901
25230	22112
16402	5320
16402	13693
25236	18906
25236	22116
31451	19008
31451	22216
31451	25370
21202	12989
21203	18216
17133	259
17133	1833
17133	3647
17133	5866
17133	8442
17133	11160
17133	14438
17132	8433
17134	8443
36723	27614
36723	30474
36723	33432
6274	609
45567	40045
45567	42654
63851	42948
63851	44743
63851	47345
63851	50052
63851	55535
20823	15484
20823	17929
6073	3888
20824	12497
20824	15489
20824	18220
9552	922
9552	2541
9552	4497
9552	6768
53926	37757
53926	45763
53926	48491
53926	51113
11476	3919
62341	None
9737	1029
45703	37667
45703	40166
21440	18401
21337	4919
21337	10024
21337	15946
24122	15612
24122	18031
24122	20970
63298	55059
62586	None
17042	14378
10026	7276
10024	4919
60726	56303
44767	39341
44767	41934
22978	19634
39994	31091
53245	33782
13209	7385
42647	34151
42647	40041
36387	33007
36386	33006
42643	28286
42643	31126
42643	37515
42643	40029
35310	14413
35310	17066
35310	19517
35310	22816
12334	4422
12334	9477
12336	2502
12336	6719
36388	33011
12330	9471
41992	39434
36432	23939
36432	27281
36432	30229
36432	33069
27876	21327
14960	4152
33357	30408
14966	9028
14966	11836
14789	579
14789	6237
27870	21325
27870	24535
33604	27795
26873	23432
41048	29665
54260	34848
54260	38111
9029	2298
14148	10823
7001	4668
38726	26691
38726	32479
38726	35786
7003	1039
7003	4671
38724	29755
38724	35785
7006	2715
7006	4676
33281	9689
33281	15573
33281	17997
33281	20918
33281	30335
33280	6904
33280	9691
33280	12588
37257	24739
34873	19195
34873	25755
34873	29065
12545	981
12545	4561
12545	9634
29716	26640
39666	27845
39666	33694
39666	37027
14815	6271
11865	6386
13164	7366
13164	10095
14811	2200
14811	4060
14811	11671
14810	4056
12543	980
12543	4562
12543	6854
15812	9863
18519	16207
34573	28782
34573	31446
29880	26884
54736	51909
59533	55701
67196	None
56528	48535
56528	53971
24330	21155
18339	4921
43129	40516
15789	2748
15789	4755
15789	7117
14365	8340
14365	11040
14496	3711
14496	8524
14496	11222
14367	5805
14367	8337
14367	11044
34675	16749
34675	19062
34675	25503
34675	28865
37678	28536
37678	34289
37675	22021
37892	34555
1698	79
67449	None
31283	16455
31283	18815
43907	38715
43907	41126
66948	55287
31280	18811
40485	25558
29857	26835
30026	17587
30020	27035
40482	31525
39299	33274
54107	48613
54107	51292
11044	5805
11044	8337
11043	5806
37873	31412
37873	34534
54102	28782
54102	31446
54102	34573
54102	43000
54102	45923
54102	48603
26658	14746
15565	9680
8240	3446
8240	3460
59097	55401
15560	4573
11049	160
11049	1772
11049	3564
11049	5814
11049	8349
8797	4008
38104	25719
38104	31610
38104	34840
66265	62844
14760	2140
14760	4002
14760	6217
14760	11595
26891	20036
26891	23445
43926	29755
43926	35785
43926	38724
43926	41146
40246	34378
40245	34377
15963	7280
15963	10030
53224	42322
53224	45217
53224	47731
8642	6047
8640	2017
28596	18785
28596	22075
28596	25197
22379	16809
22379	19138
31467	22252
31466	14019
31466	22253
35708	32413
23207	3968
23207	6185
23207	8741
23207	11548
23207	14714
23207	17369
23209	8742
23209	11549
23209	14715
23209	17370
23209	19815
38394	29359
38394	35236
35705	6193
35705	8763
35705	11568
35705	14737
35705	17382
35705	23225
35705	32406
39180	30218
13938	1549
13938	3275
13938	10690
39182	23939
39182	27281
39182	30229
39182	33069
39182	36432
66861	None
13936	8023
13936	10687
26937	20122
47289	41793
28627	16567
35835	26724
35835	29782
35835	32517
28620	25223
35838	26764
6472	773
6472	2364
6472	4257
15360	12297
21942	16395
24797	16217
24797	21613
28629	18896
28629	25229
9835	4739
31040	21716
31515	25549
23110	14637
23110	17319
23110	19741
31512	25537
31511	19090
31511	25536
31511	28904
38219	79
38219	1698
38219	5695
38219	8226
38219	14230
38218	34987
20730	17866
23119	17322
44611	36517
44611	39253
45175	27883
45175	39717
45175	42280
22577	19316
65163	56463
19464	8340
19464	11040
19464	14365
19464	17017
19466	3551
19466	8343
66718	63383
59400	55647
32542	23352
32542	26778
32542	29821
8337	5805
6719	2502
52951	39437
52952	44842
45171	42266
52955	30465
52955	33422
52955	36715
52955	39459
52955	41994
43341	40682
24667	16050
24667	21477
32940	20544
32940	23844
32940	27204
19062	16749
9902	4808
9900	4804
56431	51026
15219	9330
15219	12132
39276	36552
32433	23246
33273	24072
33273	27453
32437	23252
32437	26663
32437	29734
5695	79
5695	1698
24469	13018
24469	None
25229	18896
19201	14153
19201	16861
64765	56217
64765	None
32765	27085
25688	22418
35525	26465
35525	32272
35522	23052
35522	32271
42507	31153
42507	33987
42507	37385
42508	33989
42508	39901
29551	23005
16095	7405
26319	14514
26319	17177
26319	19609
26319	22959
55355	52694
43100	22344
43100	28949
12656	6941
12656	9729
10879	5655
10879	8175
43298	38227
55981	53243
38857	32616
38857	35947
19668	8592
19668	14575
25750	14129
25750	16936
25750	19191
25750	22448
39914	34005
19663	8585
25755	19195
19661	17227
19517	14413
19517	17066
71502	64534
19841	11573
19841	14738
42235	33678
17540	6456
17542	11959
17542	15084
17543	773
17543	2364
17543	4257
17543	6472
65581	48717
65581	51420
17546	799
17546	4251
17546	6484
17546	9183
17546	11966
61842	51316
68071	65145
21050	12735
21050	15718
21050	18111
13434	10322
4546	2592
42439	37250
42439	39835
11693	4082
42430	28049
42430	30906
42430	33874
42430	37244
42430	39833
27310	20795
24937	21767
43908	41163
21237	12996
21237	18246
21947	18770
57565	54671
10658	5477
10309	3005
21230	7169
21230	9935
21230	15864
27912	18348
27912	21381
10656	7996
27915	21394
64438	53243
64438	55981
64438	None
5031	1172
7918	3209
4430	880
25225	3227
25225	10582
17121	14463
25221	22115
38585	19715
38585	26477
38584	29603
38584	32281
36733	30486
36733	33450
42236	33680
42236	37010
42236	39640
41858	33237
36734	30492
53130	30706
53130	33683
53130	37014
57106	54228
53135	47632
53135	50382
30775	21394
30775	27915
59408	38055
41295	35936
41292	35930
20942	6911
20942	12607
45711	5370
45711	10506
45711	13778
45711	28539
53265	42357
41298	32606
17056	3605
17056	8378
7356	4967
65406	56685
17058	1799
17058	5843
17058	8397
26585	23163
37943	25418
33160	27349
22968	17186
71335	64377
24604	10077
24604	13126
24604	15994
24604	18379
24604	21421
22963	19616
3442	1692
26741	23329
42654	40045
10498	3176
45370	42451
12344	5581
27860	24518
33199	24043
45005	36840
41077	29698
41077	35686
41077	38674
33349	27530
33349	30396
10401	5269
10401	7716
33616	24410
27869	24533
14792	11636
18236	9927
18236	12994
18234	7157
45396	42467
38739	35823
20016	11798
20016	14946
20016	17656
38731	23285
38731	26695
38731	29756
9053	6402
62488	54557
62488	None
57454	54599
29273	26014
40636	19296
40636	22556
40636	25909
21543	18486
54217	25654
29275	19406
14801	8816
41454	32792
41457	38963
36944	21235
36643	30375
36643	33331
40102	31235
68192	None
40104	25080
40104	28431
22897	17100
18307	10008
18307	13056
28032	10149
28032	13244
30581	24319
14483	11210
29875	26878
30234	23926
30237	15471
30237	20804
30237	27324
30233	15450
15170	12070
17931	9607
17931	12501
17931	15494
32923	27198
32923	30168
7102	4747
31671	10823
31671	14148
31671	16857
17935	15496
24324	12846
24324	18191
24324	21148
17936	960
17936	2583
17936	4529
17936	6830
14372	11048
15776	9847
38028	25612
38028	34752
22195	16683
22195	18973
14374	160
14374	1772
14374	3564
14374	5814
14374	8349
14374	11049
20306	17569
27467	21234
27467	24418
41933	30375
41933	33331
41933	36643
41933	39325
20302	15078
20303	17562
1683	74
28013	18441
28013	21494
28013	24681
43696	38546
67056	None
67056	63814
67051	None
67052	None
40496	34778
11054	5815
14575	8592
11056	170
11056	1777
11056	3570
58067	51355
29982	17535
29982	20280
29982	23610
29982	26993
40651	38236
54118	48629
34395	28623
15689	4668
15689	7001
15689	9769
38111	34848
14772	8796
14772	11617
72812	65417
14770	8788
14770	11606
3120	1376
24255	18158
39465	4697
39465	12780
29053	25745
29052	19175
29052	25743
28588	22073
65808	62342
15995	10069
15994	9702
15994	13126
29059	16846
29059	22438
29059	25746
29058	10805
29058	16845
29058	19181
29058	22437
34464	13885
34464	16616
34464	18924
34464	22144
65363	None
34403	25228
28585	22069
28585	25189
34136	24955
34136	28285
34136	31122
34642	16742
34642	19040
34642	22268
34642	25446
34642	28844
34642	31479
35738	14750
35738	17399
35738	23236
31479	16742
31479	19040
31479	22268
31479	25446
31479	28844
8436	3642
8436	5863
34648	28845
34648	31475
31475	28845
28904	19090
28904	25536
40842	38414
30907	21537
30907	24716
24787	16207
24787	18519
24787	21589
15352	4375
31772	25886
15429	9523
15429	12419
13920	5489
13920	8007
13920	10669
30908	28049
28631	13842
28631	16569
28631	18895
28631	22109
28634	13848
28634	16570
28634	18901
28634	22112
28634	25230
38785	35865
15193	6614
15193	12103
27673	18130
27672	18135
67476	None
31056	21759
31056	24917
31056	28246
47630	27841
47630	30708
47630	33684
47630	37015
38204	16906
38204	19269
38204	25876
7723	3103
58249	52182
58249	54987
33045	30212
35020	31824
22561	19291
55087	49554
55086	52329
55085	52328
13693	5320
69793	62979
32552	26790
44655	41832
38943	36116
57689	46593
69872	66412
11205	325
11205	1879
11205	3696
11205	8504
6701	2462
24670	21471
12501	9607
70103	63249
12504	960
12504	2583
12504	4534
12504	6830
45273	42346
56426	51007
56426	53842
7434	5055
32426	29730
45867	42951
17405	11593
17405	14759
38944	36151
5681	1679
5681	3430
31007	28155
56190	45438
56190	47972
56190	50708
56190	53518
25325	16683
25325	18973
25325	22195
56197	47986
25329	1549
25329	3275
25329	10690
25329	13938
22784	19488
53688	48111
53688	50830
69586	62843
6674	4343
23945	17899
31873	17020
31873	22631
31873	29234
12640	6925
12640	9726
42539	39939
22144	13885
22144	16616
22144	18924
22417	19168
22147	13887
23948	9577
23948	15463
23948	17909
24314	18187
27253	20709
39996	34119
39996	37484
18263	7197
18263	9965
18263	13010
18263	15882
69901	66434
39740	30797
39740	37120
53682	40045
53682	42654
53682	45567
53682	48103
53682	50827
27097	20392
27097	23708
27090	15171
32392	6184
32392	11547
32392	14713
32392	17368
32392	19814
32393	8742
32393	11549
32393	14715
32393	17370
32393	19815
32393	23209
5977	1953
15406	9479
19505	206
19505	1796
19505	3609
19505	5832
19505	8382
19505	11081
32174	29506
8129	28
8129	3367
8129	5617
21042	12759
21042	18379
21043	15708
54987	52182
56772	46035
56772	51376
17204	1936
17204	8557
17204	11258
32377	14685
32377	23177
32377	26598
62739	None
56243	53589
42403	33856
42403	37214
42403	39812
27867	24532
2567	951
10916	5692
65351	51293
65351	None
10914	1679
10914	3430
10914	5681
10914	8206
65353	56660
65353	None
27327	20809
27327	23956
27324	15471
27324	20804
11420	2031
2364	773
14976	9030
14976	11844
2360	764
7290	2847
7290	4938
7927	5426
41171	35823
2583	960
52500	41540
52500	44335
10646	5472
45800	37808
33341	27486
33341	30384
16428	5329
16428	7795
15706	12759
13358	7526
13358	10253
36095	20304
36095	23627
36095	27032
36095	29992
36095	32712
33343	27496
33343	30385
38844	32590
38844	35925
38631	32354
13595	3084
13594	7707
13594	10395
41848	24062
41848	30320
41848	33265
41848	36585
36708	30459
4938	2847
36705	27622
36705	33411
45543	31113
45543	34131
45543	37504
45543	40015
45543	42632
27073	23680
11737	6335
11737	8904
62895	None
26122	14368
26122	22765
11730	6326
57176	54435
20804	15471
26129	14371
26129	17032
26129	19469
26129	22769
10004	1092
10004	4895
63814	None
41288	32590
41288	35925
41288	38844
53069	42197
10009	7228
36899	24355
36899	27757
36899	30609
20797	17918
43586	32115
17066	14413
21313	13060
21313	15925
21313	18320
17593	15121
38447	35381
22959	14514
22959	17177
22959	19609
38733	32484
38733	35791
17597	15126
17596	15125
33117	30249
17599	11997
17599	15127
3433	71
22957	14506
38448	32126
38448	35385
10489	1414
4590	999
43048	25466
43048	28876
43048	34689
43048	37991
20131	11902
36411	30203
42882	16594
42882	18915
42882	22129
42882	31352
42882	40278
14909	11759
71692	None
71692	64649
71692	67712
10266	5124
33331	30375
53479	39886
53479	45419
53479	47940
53479	50660
33333	15612
33333	18031
33333	20970
33333	24122
33333	30378
27891	18344
27893	21364
27893	24560
27892	21354
27892	24558
11998	6520
11998	9210
10465	7798
45815	25273
45815	28700
3236	1506
11994	9203
39885	37337
32026	14371
32026	17032
32026	19469
32026	22769
32026	26129
36675	33356
36670	27527
36670	30393
36670	33350
68458	65424
24074	9689
24074	15573
24074	17997
24074	20918
36678	33361
20977	15617
20977	18040
36074	30007
36074	32730
36077	29999
36077	32715
8914	6718
20970	15612
20970	18031
33755	30780
11844	9030
36079	30021
36078	30033
11840	6369
15169	12069
67023	63709
11197	322
11197	3694
30229	23939
30229	27281
30227	21535
30227	24709
30227	28039
34251	None
34251	18768
34251	21951
18649	16305
39509	36798
70857	63849
70857	67151
29191	19316
29191	22577
29191	25930
7117	2748
7117	4755
17927	9600
17927	12492
17929	15484
39504	36794
15763	4739
15763	9835
6871	999
6871	4590
6870	4579
20379	17715
68232	None
68232	65330
52382	47023
52382	49619
40396	25353
40396	28774
40396	31441
40396	34566
39142	32973
25516	16759
25516	22300
45923	28782
45923	31446
45923	34573
45923	43000
38699	29730
38699	32426
38699	35739
20376	17712
18220	12497
18220	15489
71457	None
58859	36218
16269	10268
16269	13373
44038	35910
44038	41273
61797	56683
8226	79
8226	1698
66640	63305
31262	28466
33803	30848
40628	34968
33800	24643
33800	30846
18009	9705
18004	9712
40620	34984
40620	38208
39294	33262
39294	36578
40627	34967
14742	11576
24269	21097
68440	65468
62038	48686
62039	48682
62039	56785
20203	17512
27529	20980
27529	24145
68194	None
23778	17761
37956	31481
34104	31094
28933	16770
28933	25574
28936	19105
28936	22335
28935	25577
31406	25305
31406	28731
6907	2650
6907	4601
9855	7113
6457	4246
30918	18488
15438	12439
15187	4319
15187	9306
15184	9295
59066	44527
59066	49864
67715	None
67715	64667
36897	30608
23177	14685
60195	56054
35034	29210
35034	31834
19198	10823
19198	14148
19198	16857
32569	26813
59952	45185
59952	47687
59952	50436
22557	14229
22556	19296
32561	23380
32561	26806
32561	29839
31318	5429
34749	22332
34749	25609
11213	327
11213	8508
39143	36352
63909	None
11215	5924
34743	28908
23311	19912
64148	None
38024	34747
32969	20612
32969	27222
39096	36291
62267	None
24681	18441
24681	21494
51420	48717
24442	21264
33057	20719
22314	14042
22314	19093
35722	26640
35722	29716
35722	32411
22316	16764
22316	19092
39250	33168
27797	12946
27797	24398
32411	26640
32411	29716
55607	44770
55607	47369
55607	50074
55607	52905
55394	44581
69591	None
57461	35331
57461	40862
57461	43567
57461	46494
57461	49002
57461	51767
15775	4747
15775	7102
15775	None
23405	14869
23405	19964
24558	21354
23956	20809
6608	4317
42523	39922
42524	34017
70909	67183
31883	19386
31883	22651
4061	606
4061	2203
4067	611
4067	2207
41353	29967
41353	32685
41353	36029
41353	38893
43728	23052
43728	32271
43728	38573
58018	52016
58018	54829
56684	54122
27087	17704
34760	28925
34760	31524
27082	4309
41579	36291
41579	39096
21032	9765
21032	None
21035	2707
21035	7004
21035	9773
21035	12750
28922	19095
28922	25608
63978	27614
63978	30474
63978	33432
63978	36723
63978	47426
21036	12751
21036	15701
21036	18098
3609	206
3609	1796
32183	14514
32183	17177
32183	19609
32183	22959
32183	26319
64280	45126
64280	47612
25347	5526
25347	10720
25347	13976
25347	16698
22046	16497
16639	13904
31347	13868
31347	16588
31347	18911
55940	53199
32344	23126
16188	10204
65725	None
65725	62285
42419	33862
42419	37227
42419	39819
60398	53471
32403	26635
28795	16716
26209	22861
10922	8216
19993	17642
19994	11782
19994	14933
10925	1687
19996	14938
27334	15482
17321	6072
17321	8665
17321	14640
27336	20821
27336	23964
52990	44879
39938	37428
17452	15041
52044	35733
52044	41102
17104	3678
17104	8477
17104	11177
69136	None
38834	35909
52048	46752
69133	35245
25248	16618
25248	18917
21149	15806
21148	12846
21148	18191
64363	53157
36080	27035
36080	30020
36080	32732
21147	12895
